cluster	Sheep_MAG	NHP	RUG	Uhgg	RGIG
clu_925	1	0	0	0	0
clu_926	1	0	0	0	0
clu_927	1	0	0	0	0
clu_928	1	0	0	0	1
clu_929	0	0	0	0	1
clu_930	1	0	0	0	0
clu_931	1	0	0	0	1
clu_932	1	0	0	0	1
clu_933	0	0	0	1	0
clu_934	0	0	0	1	0
clu_935	0	0	0	1	0
clu_936	0	0	0	1	0
clu_937	0	0	0	1	0
clu_938	0	0	0	1	0
clu_939	0	1	0	1	0
clu_940	0	0	0	1	1
clu_941	0	0	0	1	0
clu_942	0	0	0	0	1
clu_943	0	1	0	1	0
clu_944	0	0	0	1	0
clu_945	0	1	0	0	0
clu_946	0	0	0	1	0
clu_947	0	0	0	1	0
clu_948	0	1	0	0	0
clu_949	0	0	0	1	0
clu_950	0	0	0	1	0
clu_951	0	0	0	1	0
clu_952	1	0	0	0	1
clu_953	1	0	0	0	0
clu_954	1	0	0	0	0
clu_955	1	0	0	0	0
clu_956	0	0	0	0	1
clu_957	1	0	0	0	0
clu_958	1	0	0	0	0
clu_959	0	0	0	0	1
clu_960	0	0	0	1	0
clu_961	1	0	0	0	0
clu_962	0	0	0	1	0
clu_963	0	0	0	0	1
clu_964	0	0	0	1	0
clu_965	0	0	1	0	0
clu_966	0	0	0	0	1
clu_967	0	0	0	0	1
clu_968	0	0	0	0	1
clu_969	0	0	0	0	1
clu_970	0	0	1	0	0
clu_971	0	0	0	0	1
clu_972	0	1	1	0	0
clu_973	0	1	0	0	0
clu_974	0	0	0	0	1
clu_975	0	0	0	0	1
clu_976	0	1	0	0	0
clu_977	0	0	0	0	1
clu_978	0	0	0	1	0
clu_979	0	1	0	0	0
clu_980	0	0	0	1	0
clu_981	0	0	0	1	0
clu_982	0	0	0	1	0
clu_983	0	0	0	1	0
clu_984	0	0	0	1	0
clu_985	0	0	0	1	0
clu_986	0	0	0	1	0
clu_987	0	0	0	1	0
clu_988	0	0	0	1	0
clu_989	0	0	0	1	0
clu_990	0	0	0	1	0
clu_991	0	0	0	1	0
clu_992	0	0	1	0	1
clu_993	0	0	0	0	1
clu_994	0	0	1	0	0
clu_995	0	1	0	1	0
clu_996	0	0	0	1	0
clu_997	0	1	0	1	0
clu_998	0	1	0	1	0
clu_999	0	1	0	0	0
clu_1000	0	0	0	1	0
clu_1001	0	0	1	0	0
clu_1002	0	0	0	0	1
clu_1003	0	0	1	0	0
clu_1004	1	0	0	0	0
clu_1005	1	0	0	0	1
clu_1006	0	0	0	0	1
clu_1007	0	0	1	0	0
clu_1008	1	0	0	0	0
clu_1009	1	0	0	0	0
clu_1010	1	0	0	0	0
clu_1011	1	0	0	0	0
clu_1012	1	0	0	0	0
clu_1013	0	0	0	0	1
clu_1014	1	0	0	0	0
clu_1015	1	0	0	0	0
clu_1016	1	0	0	0	1
clu_1017	1	0	0	0	0
clu_1018	1	0	0	0	0
clu_1019	1	0	0	0	0
clu_1020	0	0	0	0	1
clu_1021	1	0	0	0	0
clu_1022	0	0	0	0	1
clu_1023	1	0	0	0	0
clu_1024	1	0	0	0	0
clu_1025	1	0	0	0	0
clu_1026	0	0	0	0	1
clu_1027	1	0	0	0	0
clu_1028	0	0	0	0	1
clu_1029	1	0	0	0	1
clu_1030	0	0	0	0	1
clu_1031	1	0	0	0	0
clu_1032	0	1	0	0	0
clu_1033	0	0	0	0	1
clu_1034	0	0	0	0	1
clu_1035	0	0	0	0	1
clu_1036	0	0	0	0	1
clu_1037	1	0	0	0	0
clu_1038	1	0	0	0	1
clu_1039	1	0	0	0	0
clu_1040	1	0	0	0	0
clu_1041	0	0	0	0	1
clu_1042	0	0	0	1	0
clu_1043	0	0	0	0	1
clu_1044	0	0	0	0	1
clu_1045	0	0	0	0	1
clu_1046	1	0	0	0	0
clu_1047	1	0	0	0	0
clu_1048	0	0	0	0	1
clu_1049	0	0	0	1	0
clu_1050	1	0	0	0	0
clu_1051	0	0	0	0	1
clu_1052	0	0	0	0	1
clu_1053	1	0	0	0	0
clu_1054	1	0	0	0	0
clu_1055	1	0	0	0	0
clu_1056	0	0	0	0	1
clu_1057	0	0	0	0	1
clu_1058	0	0	0	1	0
clu_1059	0	0	0	0	1
clu_1060	0	0	0	0	1
clu_1061	0	0	0	0	1
clu_1062	0	0	0	0	1
clu_1063	0	0	0	1	0
clu_1064	0	1	0	0	0
clu_1065	0	0	0	1	0
clu_1066	1	0	0	0	0
clu_1067	0	0	0	1	0
clu_1068	0	0	1	0	0
clu_1069	0	0	0	0	1
clu_1070	0	0	1	0	0
clu_1071	0	0	0	0	1
clu_1072	0	0	0	0	1
clu_1073	0	0	0	0	1
clu_1074	0	1	0	0	0
clu_1075	0	1	0	0	0
clu_1076	0	1	0	0	0
clu_1077	0	0	0	1	0
clu_1078	0	1	0	0	0
clu_1079	0	1	0	0	0
clu_1080	0	0	0	1	0
clu_1081	0	1	0	0	0
clu_1082	0	1	0	1	0
clu_1083	0	0	0	1	0
clu_1084	0	1	0	1	0
clu_1085	0	0	0	1	0
clu_1086	0	0	0	1	0
clu_1087	0	1	0	0	0
clu_1088	0	1	0	1	0
clu_1089	0	0	0	1	0
clu_1090	0	0	0	1	0
clu_1091	0	1	0	0	0
clu_1092	0	1	0	0	0
clu_1093	0	0	0	1	0
clu_1094	0	0	1	0	0
clu_1095	0	0	0	0	1
clu_1096	0	0	0	0	1
clu_1097	0	0	0	0	1
clu_1098	0	0	0	0	1
clu_1099	0	0	1	0	0
clu_1100	0	0	0	0	1
clu_1101	0	0	0	0	1
clu_1102	0	1	0	0	0
clu_1103	0	0	1	1	0
clu_1104	0	0	0	0	1
clu_1105	0	1	0	1	0
clu_1106	0	0	0	1	0
clu_1107	0	0	0	1	0
clu_1108	0	0	0	1	0
clu_1109	0	1	0	0	0
clu_1110	0	0	1	0	0
clu_1111	0	1	0	0	0
clu_1112	0	1	0	1	0
clu_1113	0	1	0	0	0
clu_1114	0	1	0	0	0
clu_1115	0	1	0	1	0
clu_1116	0	1	0	0	0
clu_1117	0	1	0	0	0
clu_1118	0	0	1	1	0
clu_1119	0	1	0	0	0
clu_1120	0	0	0	1	0
clu_1121	0	1	0	0	0
clu_1122	0	1	0	0	0
clu_1123	0	1	0	1	0
clu_1124	0	0	0	1	0
clu_1125	0	0	0	1	0
clu_1126	0	1	0	0	0
clu_1127	0	1	0	1	0
clu_1128	1	0	0	0	0
clu_1129	0	0	0	1	0
clu_1130	0	0	0	1	0
clu_1131	0	0	0	1	0
clu_1132	0	0	0	1	0
clu_1133	0	0	1	1	0
clu_1134	0	1	0	0	0
clu_1135	0	1	0	1	0
clu_1136	0	1	0	0	0
clu_1137	0	0	0	1	0
clu_1138	1	0	0	0	0
clu_1139	1	0	0	0	0
clu_1140	0	0	0	0	1
clu_1141	1	0	0	0	0
clu_1142	1	0	0	0	0
clu_1143	1	0	0	0	0
clu_1144	1	0	0	0	0
clu_1145	1	0	0	0	0
clu_1146	1	0	0	0	0
clu_1147	0	0	0	0	1
clu_1148	1	0	0	0	0
clu_1149	0	0	0	0	1
clu_1150	0	0	0	0	1
clu_1151	1	0	0	0	0
clu_1152	0	0	0	0	1
clu_1153	1	0	0	0	0
clu_1154	0	0	0	0	1
clu_1155	0	0	0	0	1
clu_1156	1	0	0	0	0
clu_1157	1	0	0	0	0
clu_1158	1	0	0	0	0
clu_1159	0	0	0	0	1
clu_1160	0	0	0	0	1
clu_1161	0	0	0	0	1
clu_1162	1	0	0	0	0
clu_1163	0	0	0	0	1
clu_1164	0	0	0	0	1
clu_1165	0	0	0	0	1
clu_1166	0	0	0	0	1
clu_1167	0	0	0	0	1
clu_1168	0	0	0	1	0
clu_1169	0	0	0	0	1
clu_1170	1	0	0	0	1
clu_1171	1	0	0	0	0
clu_1172	1	0	0	0	0
clu_1173	1	0	0	0	0
clu_1174	0	0	0	0	1
clu_1175	0	0	0	0	1
clu_1176	0	0	0	0	1
clu_1177	1	0	0	0	0
clu_1178	1	0	0	0	0
clu_1179	0	0	0	0	1
clu_1180	0	0	0	0	1
clu_1181	0	0	0	0	1
clu_1182	1	0	0	0	0
clu_1183	1	0	0	0	0
clu_1184	0	0	0	0	1
clu_1185	1	0	0	0	0
clu_1186	0	0	0	0	1
clu_1187	1	0	0	0	1
clu_1188	1	0	0	0	0
clu_1189	0	0	0	0	1
clu_1190	0	0	0	0	1
clu_1191	1	0	0	0	0
clu_1192	1	0	0	0	0
clu_1193	1	0	0	0	1
clu_1194	0	0	0	0	1
clu_1195	0	0	0	0	1
clu_1196	1	0	0	0	0
clu_1197	1	0	0	0	1
clu_1198	0	0	0	0	1
clu_1199	0	0	0	0	1
clu_1200	1	0	0	0	0
clu_1201	0	0	0	0	1
clu_1202	1	0	0	0	0
clu_1203	0	0	0	0	1
clu_1204	0	0	0	0	1
clu_1205	1	0	0	0	0
clu_1206	1	0	0	0	0
clu_1207	0	0	0	0	1
clu_1208	1	0	0	0	0
clu_1209	1	0	0	0	0
clu_1210	1	0	0	0	1
clu_1211	1	0	0	0	1
clu_1212	0	1	0	0	0
clu_1213	1	0	0	0	0
clu_1214	1	0	0	0	0
clu_1215	1	0	0	0	0
clu_1216	0	0	0	0	1
clu_1217	1	0	0	0	0
clu_1218	1	0	0	0	0
clu_1219	1	0	0	0	0
clu_1220	1	0	0	0	1
clu_1221	0	0	0	0	1
clu_1222	0	0	0	0	1
clu_1223	1	0	0	0	0
clu_1224	0	0	0	0	1
clu_1225	0	0	0	0	1
clu_1226	0	0	0	0	1
clu_1227	1	0	0	0	0
clu_1228	1	0	0	0	0
clu_1229	1	0	0	0	0
clu_1230	0	0	0	0	1
clu_1231	0	0	0	0	1
clu_1232	0	0	0	0	1
clu_1233	1	0	0	0	0
clu_1234	1	0	0	0	0
clu_1235	1	0	0	0	0
clu_1236	0	0	0	0	1
clu_1237	0	0	0	0	1
clu_1238	1	0	0	0	0
clu_1239	0	0	0	0	1
clu_1240	0	0	0	0	1
clu_1241	1	0	0	0	0
clu_1242	1	0	0	0	0
clu_1243	1	0	0	0	1
clu_1244	1	0	0	0	1
clu_1245	0	0	0	0	1
clu_1246	1	0	0	0	0
clu_1247	1	0	0	0	0
clu_1248	1	0	0	0	0
clu_1249	1	0	0	0	0
clu_1250	1	0	0	0	0
clu_1251	1	0	0	0	1
clu_1252	0	0	0	0	1
clu_1253	0	0	0	0	1
clu_1254	1	0	0	0	1
clu_1255	0	0	0	0	1
clu_1256	0	0	0	0	1
clu_1257	0	0	0	0	1
clu_1258	1	0	0	0	1
clu_1259	1	0	0	0	1
clu_1260	0	0	0	1	0
clu_1261	0	1	0	0	0
clu_1262	0	1	0	0	0
clu_1263	0	0	0	0	1
clu_1264	0	1	0	0	0
clu_1265	0	0	1	0	0
clu_1266	0	1	0	0	0
clu_1267	0	0	0	1	0
clu_1268	0	0	0	1	0
clu_1269	0	0	0	1	0
clu_1270	0	1	0	0	0
clu_1271	0	0	0	1	0
clu_1272	0	0	0	0	1
clu_1273	0	0	0	0	1
clu_1274	0	0	0	1	0
clu_1275	0	0	0	1	0
clu_1276	0	0	0	0	1
clu_1277	0	0	0	0	1
clu_1278	0	0	1	0	0
clu_1279	0	0	0	0	1
clu_1280	0	0	0	1	0
clu_1281	0	0	0	1	0
clu_1282	0	0	0	1	0
clu_1283	0	0	0	1	0
clu_1284	0	0	0	1	0
clu_1285	0	0	0	1	0
clu_1286	0	0	0	1	0
clu_1287	0	0	0	1	0
clu_1288	0	0	0	1	0
clu_1289	0	0	0	1	0
clu_1290	0	0	0	1	0
clu_1291	0	0	0	1	0
clu_1292	0	0	0	1	0
clu_1293	0	0	0	1	0
clu_1294	0	0	0	1	0
clu_1295	0	0	0	1	0
clu_1296	0	0	0	1	0
clu_1297	0	0	0	1	0
clu_1298	0	0	0	1	0
clu_1299	0	0	0	1	0
clu_1300	0	0	0	1	0
clu_1301	0	0	0	1	0
clu_1302	0	0	0	1	0
clu_1303	0	0	0	1	0
clu_1304	0	1	0	1	0
clu_1305	0	1	0	0	0
clu_1306	0	0	0	1	0
clu_1307	0	1	0	1	0
clu_1308	0	0	0	1	0
clu_1309	0	0	0	1	1
clu_1310	0	0	0	1	0
clu_1311	0	1	0	0	0
clu_1312	0	0	0	1	0
clu_1313	0	0	0	1	0
clu_1314	0	1	0	1	0
clu_1315	0	0	0	1	0
clu_1316	0	0	0	1	0
clu_1317	0	1	0	1	0
clu_1318	0	0	0	1	0
clu_1319	0	0	0	1	0
clu_1320	0	1	0	0	0
clu_1321	0	1	0	0	0
clu_1322	0	1	0	0	0
clu_1323	0	1	0	0	0
clu_1324	0	0	0	1	0
clu_1325	1	0	1	1	0
clu_1326	1	0	0	1	0
clu_1327	0	0	0	1	0
clu_1328	0	0	0	1	0
clu_1329	0	0	0	1	0
clu_1330	0	0	0	1	0
clu_1331	0	0	0	1	0
clu_1332	0	0	0	1	0
clu_1333	0	0	0	1	0
clu_1334	0	0	0	1	0
clu_1335	0	0	0	1	0
clu_1336	0	0	0	1	0
clu_1337	0	0	0	1	0
clu_1338	0	0	0	1	0
clu_1339	0	0	0	1	0
clu_1340	0	0	0	1	0
clu_1341	0	0	0	1	0
clu_1342	0	0	0	1	0
clu_1343	0	0	0	1	0
clu_1344	0	0	0	1	0
clu_1345	0	0	0	1	0
clu_1346	0	0	0	1	0
clu_1347	0	0	0	1	0
clu_1348	0	0	0	1	0
clu_1349	0	0	0	1	0
clu_1350	0	0	0	1	0
clu_1351	0	0	0	1	0
clu_1352	0	0	0	1	0
clu_1353	0	0	0	1	0
clu_1354	0	0	0	1	0
clu_1355	0	0	0	1	0
clu_1356	0	0	0	1	0
clu_1357	0	0	0	1	0
clu_1358	0	0	0	1	0
clu_1359	0	0	0	1	0
clu_1360	0	0	0	1	0
clu_1361	0	0	0	1	0
clu_1362	0	0	0	1	0
clu_1363	0	0	0	1	0
clu_1364	0	0	0	1	0
clu_1365	0	0	0	1	0
clu_1366	0	0	0	1	0
clu_1367	0	0	0	1	0
clu_1368	0	0	0	1	0
clu_1369	0	0	0	1	0
clu_1370	0	0	0	1	0
clu_1371	0	0	0	1	0
clu_1372	0	0	0	1	0
clu_1373	0	0	0	1	0
clu_1374	0	0	0	1	0
clu_1375	0	0	0	1	0
clu_1376	0	0	0	1	0
clu_1377	0	0	0	1	0
clu_1378	0	0	0	1	0
clu_1379	0	0	0	1	0
clu_1380	0	0	0	1	0
clu_1381	0	0	0	1	0
clu_1382	0	0	0	1	0
clu_1383	0	0	0	1	0
clu_1384	0	0	0	1	0
clu_1385	0	0	0	1	0
clu_1386	0	0	0	1	0
clu_1387	0	0	0	1	0
clu_1388	0	0	0	1	0
clu_1389	0	0	0	1	0
clu_1390	0	0	0	1	0
clu_1391	0	0	0	1	0
clu_1392	0	0	0	0	1
clu_1393	0	0	0	1	0
clu_1394	0	0	0	1	0
clu_1395	0	0	0	1	1
clu_1396	0	0	0	1	0
clu_1397	0	0	0	1	0
clu_1398	0	0	0	0	1
clu_1399	0	0	0	1	0
clu_1400	0	0	0	1	0
clu_1401	0	0	0	1	0
clu_1402	0	0	0	1	0
clu_1403	0	0	0	0	1
clu_1404	0	0	0	1	0
clu_1405	0	1	0	0	0
clu_1406	0	0	0	1	0
clu_1407	0	0	0	1	0
clu_1408	0	0	0	1	0
clu_1409	0	0	0	1	0
clu_1410	0	0	0	1	0
clu_1411	0	0	0	1	0
clu_1412	0	0	0	0	1
clu_1413	0	0	0	1	0
clu_1414	0	0	0	1	0
clu_1415	0	0	0	1	0
clu_1416	0	0	0	1	0
clu_1417	0	0	0	1	0
clu_1418	0	0	0	1	0
clu_1419	0	0	0	1	0
clu_1420	0	0	0	1	0
clu_1421	0	0	0	1	0
clu_1422	0	0	0	1	0
clu_1423	0	0	0	1	0
clu_1424	0	0	0	1	0
clu_1425	0	0	0	1	0
clu_1426	0	0	0	1	0
clu_1427	0	0	0	1	0
clu_1428	0	0	0	1	0
clu_1429	0	0	0	1	0
clu_1430	0	0	0	1	0
clu_1431	0	0	0	1	0
clu_1432	0	0	0	1	0
clu_1433	0	0	0	1	0
clu_1434	0	0	0	1	0
clu_1435	0	0	0	1	0
clu_1436	0	0	0	1	0
clu_1437	0	0	0	1	0
clu_1438	0	0	0	1	0
clu_1439	0	0	0	1	0
clu_1440	0	0	0	1	0
clu_1441	0	0	0	1	0
clu_1442	0	0	0	1	0
clu_1443	0	0	0	1	0
clu_1444	0	0	0	1	0
clu_1445	0	0	0	1	0
clu_1446	0	0	0	1	0
clu_1447	0	0	0	1	0
clu_1448	0	0	0	1	0
clu_1449	0	0	0	1	0
clu_1450	0	0	0	1	0
clu_1451	0	0	0	1	0
clu_1452	0	0	0	1	0
clu_1453	0	0	0	1	0
clu_1454	0	0	0	1	0
clu_1455	0	0	0	1	0
clu_1456	0	0	0	1	0
clu_1457	0	0	0	1	0
clu_1458	0	0	0	1	0
clu_1459	0	0	0	1	0
clu_1460	1	0	0	0	0
clu_1461	0	0	0	1	0
clu_1462	0	0	0	1	0
clu_1463	0	0	0	1	0
clu_1464	0	0	0	1	0
clu_1465	0	0	0	1	0
clu_1466	1	0	0	0	0
clu_1467	0	0	0	0	1
clu_1468	0	0	0	0	1
clu_1469	1	0	0	0	0
clu_1470	0	0	1	0	0
clu_1471	0	0	0	1	0
clu_1472	0	0	0	1	0
clu_1473	0	1	0	0	0
clu_1474	0	1	0	1	0
clu_1475	0	1	0	0	0
clu_1476	0	0	0	1	0
clu_1477	0	0	0	1	0
clu_1478	0	0	0	1	0
clu_1479	0	0	0	1	0
clu_1480	0	0	0	1	0
clu_1481	0	0	0	1	0
clu_1482	0	0	0	1	0
clu_1483	0	0	0	1	0
clu_1484	0	0	0	1	0
clu_1485	0	0	0	1	0
clu_1486	0	0	0	1	0
clu_1487	0	0	0	1	0
clu_1488	1	0	0	0	0
clu_1489	0	0	0	1	0
clu_1490	0	0	1	0	0
clu_1491	0	0	0	1	0
clu_1492	0	0	0	1	0
clu_1493	0	0	0	1	0
clu_1494	0	0	0	1	0
clu_1495	0	0	0	1	0
clu_1496	0	0	0	1	0
clu_1497	0	0	0	1	0
clu_1498	0	0	0	1	0
clu_1499	0	0	0	1	0
clu_1500	0	0	0	0	1
clu_1501	0	0	0	0	1
clu_1502	0	0	0	0	1
clu_1503	0	0	0	0	1
clu_1504	0	0	0	0	1
clu_1505	0	0	0	0	1
clu_1506	0	0	0	1	0
clu_1507	0	0	0	1	0
clu_1508	1	0	0	0	0
clu_1509	1	0	0	0	0
clu_1510	1	0	0	0	0
clu_1511	0	0	0	0	1
clu_1512	0	0	0	0	1
clu_1513	1	0	0	0	0
clu_1514	1	0	0	0	0
clu_1515	1	0	0	0	0
clu_1516	1	0	0	0	0
clu_1517	1	0	0	0	0
clu_1518	1	0	0	0	0
clu_1519	0	0	0	0	1
clu_1520	0	0	0	0	1
clu_1521	1	0	0	0	0
clu_1522	0	0	0	0	1
clu_1523	1	0	0	0	0
clu_1524	0	0	0	0	1
clu_1525	0	0	0	1	0
clu_1526	0	0	0	1	0
clu_1527	0	0	0	1	0
clu_1528	0	0	0	1	0
clu_1529	0	0	0	0	1
clu_1530	0	0	0	0	1
clu_1531	0	0	0	1	0
clu_1532	0	0	0	1	0
clu_1533	0	1	0	0	0
clu_1534	0	1	0	1	0
clu_1535	0	1	0	0	0
clu_1536	0	1	0	0	0
clu_1537	0	0	1	0	0
clu_1538	0	0	0	1	0
clu_1539	0	0	0	1	0
clu_1540	0	0	0	1	0
clu_1541	1	0	0	0	0
clu_1542	0	0	0	1	0
clu_1543	0	0	0	1	0
clu_1544	1	0	0	0	1
clu_1545	0	0	0	1	0
clu_1546	0	0	0	1	0
clu_1547	0	0	0	1	0
clu_1548	0	0	0	1	0
clu_1549	0	0	0	1	0
clu_1550	0	0	0	1	0
clu_1551	0	0	0	1	0
clu_1552	0	0	0	1	0
clu_1553	0	0	0	0	1
clu_1554	1	0	0	0	0
clu_1555	1	0	0	0	0
clu_1556	1	0	0	0	0
clu_1557	1	0	0	0	0
clu_1558	1	0	0	0	0
clu_1559	0	0	0	0	1
clu_1560	0	0	0	0	1
clu_1561	1	0	0	0	0
clu_1562	1	0	0	0	0
clu_1563	1	0	0	0	0
clu_1564	1	0	0	0	1
clu_1565	1	0	0	0	0
clu_1566	1	0	0	0	0
clu_1567	1	0	0	0	0
clu_1568	0	1	0	0	0
clu_1569	0	1	0	0	0
clu_1570	0	1	0	1	0
clu_1571	0	1	0	0	0
clu_1572	1	0	0	0	0
clu_1573	0	0	0	0	1
clu_1574	0	0	0	1	0
clu_1575	0	0	0	1	0
clu_1576	0	0	0	1	0
clu_1577	0	0	0	1	0
clu_1578	0	0	0	1	0
clu_1579	0	0	0	1	0
clu_1580	0	0	0	1	0
clu_1581	0	0	0	1	0
clu_1582	0	0	1	1	0
clu_1583	0	0	0	1	0
clu_1584	0	0	0	1	0
clu_1585	0	0	0	1	0
clu_1586	0	0	0	1	0
clu_1587	0	0	0	1	0
clu_1588	0	0	0	1	0
clu_1589	0	0	0	1	0
clu_1590	0	0	0	1	0
clu_1591	0	0	0	1	0
clu_1592	0	0	0	1	0
clu_1593	0	0	0	1	0
clu_1594	0	0	0	1	0
clu_1595	0	0	0	1	0
clu_1596	0	0	0	1	0
clu_1597	0	0	0	1	0
clu_1598	0	0	0	1	0
clu_1599	0	0	0	1	0
clu_1600	0	0	0	1	0
clu_1601	0	0	0	1	0
clu_1602	0	0	0	1	0
clu_1603	0	0	0	1	0
clu_1604	0	0	0	1	0
clu_1605	0	0	0	1	0
clu_1606	0	0	0	1	0
clu_1607	0	0	0	1	0
clu_1608	1	0	0	0	0
clu_1609	0	1	0	0	0
clu_1610	1	0	0	0	0
clu_1611	0	0	0	1	0
clu_1612	0	0	0	1	0
clu_1613	0	0	0	1	0
clu_1614	0	0	0	1	0
clu_1615	0	0	0	1	0
clu_1616	0	0	0	1	0
clu_1617	0	0	0	1	0
clu_1618	0	0	0	1	0
clu_1619	0	0	0	1	0
clu_1620	0	0	0	1	0
clu_1621	0	0	0	1	0
clu_1622	0	0	0	1	0
clu_1623	0	0	0	1	0
clu_1624	0	0	0	1	0
clu_1625	0	0	0	1	0
clu_1626	0	0	0	1	0
clu_1627	0	1	0	1	0
clu_1628	0	0	0	1	0
clu_1629	0	0	0	1	0
clu_1630	0	1	0	0	0
clu_1631	0	1	0	0	0
clu_1632	1	0	0	0	0
clu_1633	1	0	0	0	0
clu_1634	0	1	0	0	0
clu_1635	1	0	0	0	0
clu_1636	1	0	0	0	0
clu_1637	0	0	0	1	0
clu_1638	0	0	0	1	0
clu_1639	0	0	0	1	0
clu_1640	0	0	0	1	0
clu_1641	0	0	0	1	0
clu_1642	0	0	0	1	0
clu_1643	0	0	0	1	0
clu_1644	0	0	0	1	0
clu_1645	0	0	0	1	0
clu_1646	0	0	0	1	0
clu_1647	0	0	0	1	0
clu_1648	0	0	0	1	0
clu_1649	0	0	0	1	0
clu_1650	0	0	0	1	0
clu_1651	0	0	0	1	0
clu_1652	0	0	0	1	0
clu_1653	0	1	0	0	0
clu_1654	0	0	0	1	0
clu_1655	0	0	0	1	0
clu_1656	0	0	0	1	0
clu_1657	0	0	0	1	0
clu_1658	0	0	0	1	0
clu_1659	1	0	0	0	0
clu_1660	0	0	0	1	0
clu_1661	0	0	0	1	0
clu_1662	0	0	0	1	0
clu_1663	0	0	0	1	0
clu_1664	0	1	1	1	0
clu_1665	0	0	0	1	0
clu_1666	0	0	0	1	0
clu_1667	0	0	0	1	0
clu_1668	0	0	0	1	0
clu_1669	0	0	0	1	0
clu_1670	0	0	0	1	0
clu_1671	0	0	0	1	0
clu_1672	0	0	0	1	0
clu_1673	0	0	0	1	0
clu_1674	1	0	0	0	0
clu_1675	0	1	1	1	0
clu_1676	0	1	0	0	0
clu_1677	0	1	0	0	0
clu_1678	0	1	0	0	0
clu_1679	0	1	0	0	0
clu_1680	0	0	0	0	1
clu_1681	0	0	0	1	0
clu_1682	0	0	0	0	1
clu_1683	0	0	0	1	0
clu_1684	0	0	0	1	0
clu_1685	0	0	0	1	0
clu_1686	1	0	0	0	0
clu_1687	1	0	0	0	0
clu_1688	1	0	0	0	0
clu_1689	0	1	0	0	0
clu_1690	0	1	0	0	0
clu_1691	0	0	0	1	0
clu_1692	1	0	0	0	0
clu_1693	0	0	0	0	1
clu_1694	0	0	0	0	1
clu_1695	0	0	0	0	1
clu_1696	0	0	0	0	1
clu_1697	0	0	0	1	0
clu_1698	0	0	0	1	0
clu_1699	0	0	1	0	0
clu_1700	0	0	1	0	0
clu_1701	0	0	0	1	0
clu_1702	0	0	0	1	0
clu_1703	0	1	0	1	0
clu_1704	0	1	0	0	0
clu_1705	0	0	0	1	0
clu_1706	1	0	0	0	0
clu_1707	0	0	0	1	0
clu_1708	0	1	0	1	0
clu_1709	0	0	0	1	0
clu_1710	0	0	0	1	0
clu_1711	0	0	0	1	0
clu_1712	0	0	0	1	0
clu_1713	0	1	0	0	0
clu_1714	0	0	0	1	0
clu_1715	0	0	0	1	0
clu_1716	0	0	0	1	0
clu_1717	0	0	0	1	0
clu_1718	0	0	0	1	0
clu_1719	0	0	0	1	0
clu_1720	0	1	1	1	0
clu_1721	0	0	0	1	0
clu_1722	0	0	1	0	0
clu_1723	0	0	0	1	0
clu_1724	0	1	0	0	0
clu_1725	0	0	0	1	0
clu_1726	0	0	0	0	1
clu_1727	0	1	0	0	0
clu_1728	0	0	0	1	0
clu_1729	0	0	0	1	0
clu_1730	0	0	0	1	0
clu_1731	0	0	1	0	0
clu_1732	0	0	0	0	1
clu_1733	0	0	0	1	0
clu_1734	0	0	0	1	0
clu_1735	0	1	0	0	0
clu_1736	0	1	0	0	0
clu_1737	0	1	0	0	0
clu_1738	0	1	0	0	0
clu_1739	0	1	0	0	0
clu_1740	0	1	0	0	0
clu_1741	0	1	0	0	0
clu_1742	0	1	0	0	0
clu_1743	0	1	0	0	0
clu_1744	0	1	0	0	0
clu_1745	0	1	0	0	0
clu_1746	0	1	0	0	0
clu_1747	0	1	0	0	0
clu_1748	1	0	0	0	0
clu_1749	1	0	0	0	0
clu_1750	1	0	0	0	0
clu_1751	0	1	0	0	0
clu_1752	0	0	1	0	0
clu_1753	0	0	0	0	1
clu_1754	0	0	0	0	1
clu_1755	0	0	0	0	1
clu_1756	1	0	0	0	0
clu_1757	1	0	0	0	0
clu_1758	1	0	0	0	0
clu_1759	0	0	0	0	1
clu_1760	0	0	0	0	1
clu_1761	1	0	0	0	0
clu_1762	0	0	0	0	1
clu_1763	0	0	0	0	1
clu_1764	0	0	0	0	1
clu_1765	1	0	0	0	0
clu_1766	0	0	0	0	1
clu_1767	1	0	0	0	1
clu_1768	0	0	0	0	1
clu_1769	1	0	0	0	0
clu_1770	0	0	0	0	1
clu_1771	1	0	0	0	0
clu_1772	1	0	0	0	0
clu_1773	1	0	0	0	0
clu_1774	1	0	0	0	0
clu_1775	0	0	0	0	1
clu_1776	0	0	0	0	1
clu_1777	1	0	0	0	0
clu_1778	0	0	0	0	1
clu_1779	0	0	1	0	0
clu_1780	0	0	0	0	1
clu_1781	0	0	0	0	1
clu_1782	1	0	0	0	0
clu_1783	0	0	0	0	1
clu_1784	0	0	0	0	1
clu_1785	0	0	0	0	1
clu_1786	0	0	0	1	0
clu_1787	0	1	0	0	0
clu_1788	0	1	0	0	0
clu_1789	0	0	1	0	0
clu_1790	0	1	0	0	0
clu_1791	0	0	0	1	0
clu_1792	0	0	0	1	0
clu_1793	1	0	0	0	0
clu_1794	1	0	0	0	0
clu_1795	1	0	0	0	0
clu_1796	0	0	1	0	0
clu_1797	0	0	0	0	1
clu_1798	0	0	0	0	1
clu_1799	0	0	0	0	1
clu_1800	0	0	0	1	0
clu_1801	0	0	0	1	0
